"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Orders link navigates to orders page","10612","ordersLinkNavigatesToOrdersPage","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:08:38 UTC 2026","broken","Wed Mar 11 16:08:48 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","ordersLinkNavigatesToOrdersPage"
"Brand link is visible","10364","brandLinkIsVisible","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:07:10 UTC 2026","broken","Wed Mar 11 16:07:20 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","brandLinkIsVisible"
"Verify admin can update product details","44","testUpdateProduct","API Test Suite","Wed Mar 11 15:57:11 UTC 2026","passed","Wed Mar 11 15:57:11 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProduct"
"","254","admin can soft delete a product and receives HTTP 200","","Wed Mar 11 15:57:00 UTC 2026","passed","Wed Mar 11 15:57:00 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Verify authenticated user can logout","24","testLogout","API Test Suite","Wed Mar 11 15:57:05 UTC 2026","passed","Wed Mar 11 15:57:05 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogout"
"Verify update user updates the updated_at timestamp","1066","testUpdateUserUpdatesTimestamp","API Test Suite","Wed Mar 11 15:57:08 UTC 2026","passed","Wed Mar 11 15:57:09 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserUpdatesTimestamp"
"Verify created product has default active status","20","testCreateProductDefaultActiveStatus","API Test Suite","Wed Mar 11 15:57:10 UTC 2026","passed","Wed Mar 11 15:57:10 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductDefaultActiveStatus"
"Verify list orders fails without authentication","12","testListOrdersNoAuth","API Test Suite","Wed Mar 11 15:57:13 UTC 2026","passed","Wed Mar 11 15:57:13 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersNoAuth"
"Dashboard page displays heading","742","dashboardPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:06:29 UTC 2026","broken","Wed Mar 11 16:06:30 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardPageDisplaysHeading"
"Verify orders list supports pagination","47","testListOrdersPagination","API Test Suite","Wed Mar 11 15:57:13 UTC 2026","passed","Wed Mar 11 15:57:13 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersPagination"
"","2","test_create_order_without_auth_returns_401","tests","Wed Mar 11 15:56:59 UTC 2026","passed","Wed Mar 11 15:56:59 UTC 2026","TestCreateOrder","orders_test","",""
"","5531","sign out button is visible when authenticated","chromium","Wed Mar 11 16:08:40 UTC 2026","failed","Wed Mar 11 16:08:46 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","3","test_user_cannot_update_other_user","tests","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","TestUpdateUser","user_test","",""
"","2","test_health_returns_200","tests","Wed Mar 11 15:56:59 UTC 2026","passed","Wed Mar 11 15:56:59 UTC 2026","TestHealthEndpoint","health_test","",""
"","38116","GET /api/products/:id","","Wed Mar 11 15:58:56 UTC 2026","passed","Wed Mar 11 15:59:34 UTC 2026","","k6 Performance Tests","",""
"","11","test_user_can_cancel_pending_order","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestCancelOrder","orders_test","",""
"","5","test_update_own_email","tests","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","TestUpdateUser","user_test","",""
"","71","returns HTTP 401 without token","","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"Order quantity exceeding available stock should fail.","34","test_create_order_exceeding_stock_returns_400","tests","Wed Mar 11 15:57:00 UTC 2026","passed","Wed Mar 11 15:57:00 UTC 2026","TestCreateOrder","orders_test","",""
"","39246","GET /api/users/:id - unauthorized (different user)","","Wed Mar 11 15:58:14 UTC 2026","passed","Wed Mar 11 15:58:54 UTC 2026","","k6 Performance Tests","",""
"Verify registered user has default role of 'user'","143","testRegistrationDefaultRole","API Test Suite","Wed Mar 11 15:57:05 UTC 2026","passed","Wed Mar 11 15:57:05 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationDefaultRole"
"Dashboard link is visible when authenticated","10616","dashboardLinkIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:07:42 UTC 2026","broken","Wed Mar 11 16:07:53 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","dashboardLinkIsVisibleWhenAuthenticated"
"","37967","Step 5: Create order","","Wed Mar 11 16:00:23 UTC 2026","passed","Wed Mar 11 16:01:01 UTC 2026","","k6 Performance Tests","",""
"","79","page navigation does not return overlapping results","","Wed Mar 11 15:57:01 UTC 2026","passed","Wed Mar 11 15:57:01 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"Verify health endpoint rejects POST method","39","testHealthEndpointRejectsPost","API Test Suite","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointRejectsPost"
"","4","returns HTTP 401 without token","","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","30064","authenticated user can place order successfully","chromium","Wed Mar 11 16:14:31 UTC 2026","broken","Wed Mar 11 16:15:01 UTC 2026","Product Detail — Authenticated","product_detail_test.spec.ts","",""
"Unauthenticated access to orders redirects to login — AUT Bug A","0","unauthenticatedAccessToOrdersRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:06:09 UTC 2026","skipped","Wed Mar 11 16:06:09 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","unauthenticatedAccessToOrdersRedirectsToLogin"
"","39134","GET /","","Wed Mar 11 15:56:52 UTC 2026","passed","Wed Mar 11 15:57:31 UTC 2026","","k6 Performance Tests","",""
"Orders page displays heading","0","ordersPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:05:49 UTC 2026","skipped","Wed Mar 11 16:05:49 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","ordersPageDisplaysHeading"
"","5268","product detail page displays category","chromium","Wed Mar 11 16:13:33 UTC 2026","failed","Wed Mar 11 16:13:39 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Invalid email format shows validation error — AUT Bug B","10442","invalidEmailFormatShowsValidationError","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:00:42 UTC 2026","broken","Wed Mar 11 16:00:53 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","invalidEmailFormatShowsValidationError"
"Verify update with invalid email format fails","13","testUpdateUserInvalidEmail","API Test Suite","Wed Mar 11 15:57:08 UTC 2026","passed","Wed Mar 11 15:57:08 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateUserInvalidEmail"
"Verify product has all required fields","54","testGetProductRequiredFields","API Test Suite","Wed Mar 11 15:57:10 UTC 2026","passed","Wed Mar 11 15:57:10 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetProductRequiredFields"
"Regular users should not be able to view other users' profiles.","4","test_user_cannot_view_other_user","tests","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","TestGetUser","user_test","",""
"","323","response contains order with items","","Wed Mar 11 15:56:46 UTC 2026","passed","Wed Mar 11 15:56:46 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify delete product fails without authentication","15","testDeleteProductNoAuth","API Test Suite","Wed Mar 11 15:57:10 UTC 2026","passed","Wed Mar 11 15:57:10 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testDeleteProductNoAuth"
"","4","test_list_users_returns_paginated_results","tests","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","TestListUsers","user_test","",""
"","251","response contains created product data","","Wed Mar 11 15:56:56 UTC 2026","passed","Wed Mar 11 15:56:56 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","333","returns HTTP 201 on successful order creation","","Wed Mar 11 15:56:46 UTC 2026","passed","Wed Mar 11 15:56:46 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","74","returns HTTP 200 with valid token","","Wed Mar 11 15:56:45 UTC 2026","passed","Wed Mar 11 15:56:45 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Attempt to update email to one already in use.","4","test_update_with_duplicate_email_returns_409","tests","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","TestUpdateUser","user_test","",""
"","3","test_filter_with_no_results","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestFilterProducts","products_test","",""
"","3","test_create_product_with_negative_stock_returns_400","tests","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","TestCreateProduct","products_test","",""
"Cancel order with confirmation removes order from pending list — AUT Bug C","1","cancelOrderWithConfirmationRemovesOrderFromPendingList","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:05:45 UTC 2026","skipped","Wed Mar 11 16:05:45 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","cancelOrderWithConfirmationRemovesOrderFromPendingList"
"","38260","POST /api/orders","","Wed Mar 11 15:59:37 UTC 2026","passed","Wed Mar 11 16:00:16 UTC 2026","","k6 Performance Tests","",""
"","38756","POST /api/auth/login - valid credentials","","Wed Mar 11 15:57:33 UTC 2026","passed","Wed Mar 11 15:58:11 UTC 2026","","k6 Performance Tests","",""
"","5269","unauthenticated place order redirects to login","chromium","Wed Mar 11 16:14:18 UTC 2026","failed","Wed Mar 11 16:14:23 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","183","dashboard link is not visible when unauthenticated","chromium","Wed Mar 11 16:06:21 UTC 2026","passed","Wed Mar 11 16:06:21 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"Verify get non-existent order returns 404","19","testGetNonExistentOrder","API Test Suite","Wed Mar 11 15:57:13 UTC 2026","passed","Wed Mar 11 15:57:13 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetNonExistentOrder"
"","30080","orders link navigates to orders page","chromium","Wed Mar 11 16:08:48 UTC 2026","broken","Wed Mar 11 16:09:18 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","249","creating with minimum fields returns 201 and stock defaults to zero","","Wed Mar 11 15:56:57 UTC 2026","passed","Wed Mar 11 15:56:57 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","30069","product card link navigates to product detail page","chromium","Wed Mar 11 16:18:37 UTC 2026","broken","Wed Mar 11 16:19:07 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"","30070","authenticated user can navigate to product detail","chromium","Wed Mar 11 16:19:22 UTC 2026","broken","Wed Mar 11 16:19:52 UTC 2026","Products — Authenticated","products_test.spec.ts","",""
"","5574","dashboard page displays heading","chromium","Wed Mar 11 15:57:23 UTC 2026","failed","Wed Mar 11 15:57:29 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"","4","test_get_user_returns_full_profile","tests","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","TestGetUser","user_test","",""
"","253","returns HTTP 401 without token","","Wed Mar 11 15:57:01 UTC 2026","passed","Wed Mar 11 15:57:01 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Verify user can update their own profile","24","testUpdateOwnUser","API Test Suite","Wed Mar 11 15:57:08 UTC 2026","passed","Wed Mar 11 15:57:08 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateOwnUser"
"Verify multiple consecutive health checks return consistent status","253","testHealthEndpointConsistency","API Test Suite","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointConsistency"
"Pagination next button advances to page 2","0","paginationNextButtonAdvancesToPage2","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:05:57 UTC 2026","skipped","Wed Mar 11 16:05:57 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","paginationNextButtonAdvancesToPage2"
"","38259","PATCH /api/orders/:id/status - unauthorized (non-admin)","","Wed Mar 11 15:59:39 UTC 2026","passed","Wed Mar 11 16:00:18 UTC 2026","","k6 Performance Tests","",""
"","30081","cancel order with confirmation removes order from pending list","chromium","Wed Mar 11 16:11:39 UTC 2026","broken","Wed Mar 11 16:12:09 UTC 2026","Orders","orders_test.spec.ts","",""
"","7","content-type is application/json","","Wed Mar 11 15:56:45 UTC 2026","passed","Wed Mar 11 15:56:45 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","544","sign in link is not visible when authenticated","chromium","Wed Mar 11 16:08:47 UTC 2026","passed","Wed Mar 11 16:08:48 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","252","returns HTTP 401 without token","","Wed Mar 11 15:57:00 UTC 2026","passed","Wed Mar 11 15:57:00 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","2","test_health_includes_timestamp","tests","Wed Mar 11 15:56:59 UTC 2026","passed","Wed Mar 11 15:56:59 UTC 2026","TestHealthEndpoint","health_test","",""
"Verify user can update multiple fields simultaneously","66","testUpdateMultipleFields","API Test Suite","Wed Mar 11 15:57:08 UTC 2026","passed","Wed Mar 11 15:57:08 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateMultipleFields"
"All returned products should be active.","5","test_list_products_only_returns_active","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestListProducts","products_test","",""
"Verify admin can get any order","29","testAdminGetAnyOrder","API Test Suite","Wed Mar 11 15:57:13 UTC 2026","passed","Wed Mar 11 15:57:13 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminGetAnyOrder"
"","95","test_register_new_user","tests","Wed Mar 11 15:56:57 UTC 2026","passed","Wed Mar 11 15:56:57 UTC 2026","TestRegistration","auth_test","",""
"","348","returns HTTP 403 for non-admin authenticated user","","Wed Mar 11 15:56:52 UTC 2026","passed","Wed Mar 11 15:56:52 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","2","test_health_reports_healthy_status","tests","Wed Mar 11 15:56:59 UTC 2026","passed","Wed Mar 11 15:56:59 UTC 2026","TestHealthEndpoint","health_test","",""
"","2","test_404_response_includes_error_details","tests","Wed Mar 11 15:56:59 UTC 2026","passed","Wed Mar 11 15:56:59 UTC 2026","TestNotFound","health_test","",""
"","3","test_login_with_nonexistent_email_returns_401","tests","Wed Mar 11 15:56:58 UTC 2026","passed","Wed Mar 11 15:56:58 UTC 2026","TestLogin","auth_test","",""
"","249","response body conforms to product schema on creation","","Wed Mar 11 15:56:56 UTC 2026","passed","Wed Mar 11 15:56:56 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"Verify get current user fails without token","15","testGetCurrentUserNoToken","API Test Suite","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUserNoToken"
"","38258","GET /api/orders/:id","","Wed Mar 11 15:59:38 UTC 2026","passed","Wed Mar 11 16:00:17 UTC 2026","","k6 Performance Tests","",""
"","86","response contains token","","Wed Mar 11 15:56:44 UTC 2026","passed","Wed Mar 11 15:56:44 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Verify JWT token contains required claims","271","testTokenStructure","API Test Suite","Wed Mar 11 15:57:06 UTC 2026","passed","Wed Mar 11 15:57:06 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testTokenStructure"
"","30138","Auth Tests","","Wed Mar 11 16:01:31 UTC 2026","passed","Wed Mar 11 16:02:01 UTC 2026","","JMeter Performance Tests","",""
"","2","test_list_users_without_auth_returns_401","tests","Wed Mar 11 15:57:03 UTC 2026","passed","Wed Mar 11 15:57:03 UTC 2026","TestListUsers","user_test","",""
"Verify get current user fails with invalid token","19","testGetCurrentUserInvalidToken","API Test Suite","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUserInvalidToken"
"","7","returns HTTP 401 for non-existent email","","Wed Mar 11 15:56:45 UTC 2026","passed","Wed Mar 11 15:56:45 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"No auth should be required for viewing a single product.","3","test_get_product_is_public","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestGetProduct","products_test","",""
"Sign out button is visible when authenticated","10608","signOutButtonIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:10:38 UTC 2026","broken","Wed Mar 11 16:10:49 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signOutButtonIsVisibleWhenAuthenticated"
"","255","admin can update a product and receives HTTP 200","","Wed Mar 11 15:56:58 UTC 2026","passed","Wed Mar 11 15:56:58 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","389","returns HTTP 403 for another users order","","Wed Mar 11 15:56:50 UTC 2026","passed","Wed Mar 11 15:56:51 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","5535","dashboard displays user role","chromium","Wed Mar 11 15:57:37 UTC 2026","failed","Wed Mar 11 15:57:43 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"","613","pagination next button advances to page 2","chromium","Wed Mar 11 16:11:39 UTC 2026","passed","Wed Mar 11 16:11:39 UTC 2026","Orders","orders_test.spec.ts","",""
"Save with empty last name shows validation error","927","saveWithEmptyLastNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:06:41 UTC 2026","broken","Wed Mar 11 16:06:42 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","saveWithEmptyLastNameShowsValidationError"
"Cancel button exits edit mode without saving","831","cancelButtonExitsEditModeWithoutSaving","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:06:13 UTC 2026","broken","Wed Mar 11 16:06:13 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","cancelButtonExitsEditModeWithoutSaving"
"","3","test_list_products_pagination_metadata","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestListProducts","products_test","",""
"","30071","empty email shows validation error","chromium","Wed Mar 11 16:22:05 UTC 2026","broken","Wed Mar 11 16:22:35 UTC 2026","Register","register_test.spec.ts","",""
"","126","returns HTTP 201 on successful registration","","Wed Mar 11 15:56:44 UTC 2026","passed","Wed Mar 11 15:56:44 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Category filter returns filtered results — AUT Bug C","10496","categoryFilterReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:02:46 UTC 2026","broken","Wed Mar 11 16:02:56 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","categoryFilterReturnsFilteredResults"
"","6","returns HTTP 403 with an invalid token","","Wed Mar 11 15:56:45 UTC 2026","passed","Wed Mar 11 15:56:45 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Verify user can retrieve their own profile","51","testGetOwnUser","API Test Suite","Wed Mar 11 15:57:07 UTC 2026","passed","Wed Mar 11 15:57:07 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetOwnUser"
"Verify registration succeeds without first name (optional field)","107","testRegistrationMissingFirstName","API Test Suite","Wed Mar 11 15:57:05 UTC 2026","passed","Wed Mar 11 15:57:05 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testRegistrationMissingFirstName"
"","3","test_list_orders_without_auth_returns_401","tests","Wed Mar 11 15:57:00 UTC 2026","passed","Wed Mar 11 15:57:00 UTC 2026","TestListOrders","orders_test","",""
"","77","user objects in response do not expose password field","","Wed Mar 11 15:57:01 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"Authenticated user can view products page","749","authenticatedUserCanViewProductsPage","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:02:37 UTC 2026","broken","Wed Mar 11 16:02:38 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","authenticatedUserCanViewProductsPage"
"Verify successful login with valid credentials","288","testSuccessfulLogin","API Test Suite","Wed Mar 11 15:57:06 UTC 2026","passed","Wed Mar 11 15:57:06 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testSuccessfulLogin"
"Verify login fails with incorrect password","260","testLoginIncorrectPassword","API Test Suite","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginIncorrectPassword"
"","37968","Step 6: Check order status","","Wed Mar 11 16:00:24 UTC 2026","passed","Wed Mar 11 16:01:02 UTC 2026","","k6 Performance Tests","",""
"","78","returns HTTP 200 for authenticated user","","Wed Mar 11 15:56:48 UTC 2026","passed","Wed Mar 11 15:56:48 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"Password shorter than 6 characters shows validation error","10487","shortPasswordShowsValidationError","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:01:10 UTC 2026","broken","Wed Mar 11 16:01:20 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","shortPasswordShowsValidationError"
"Wrong password shows error message — AUT Bug A","10487","wrongPasswordShowsErrorMessage","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 15:59:34 UTC 2026","broken","Wed Mar 11 15:59:45 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","wrongPasswordShowsErrorMessage"
"","5","test_filter_returns_metadata","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestFilterProducts","products_test","",""
"A user should not be able to cancel another user's order.","75","test_user_cannot_cancel_other_users_order","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestCancelOrder","orders_test","",""
"Verify user has correct role field","53","testGetUserRole","API Test Suite","Wed Mar 11 15:57:07 UTC 2026","passed","Wed Mar 11 15:57:08 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserRole"
"","37969","Step 1: Register new user","","Wed Mar 11 16:00:19 UTC 2026","passed","Wed Mar 11 16:00:57 UTC 2026","","k6 Performance Tests","",""
"","9","test_update_with_invalid_status_returns_400","tests","Wed Mar 11 15:57:02 UTC 2026","passed","Wed Mar 11 15:57:02 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"Search returns filtered results","10528","searchReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:04:21 UTC 2026","broken","Wed Mar 11 16:04:31 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchReturnsFilteredResults"
"","16","returns HTTP 400 when email is missing","","Wed Mar 11 15:56:44 UTC 2026","passed","Wed Mar 11 15:56:44 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","30070","valid registration renders authenticated navbar state","chromium","Wed Mar 11 16:20:31 UTC 2026","broken","Wed Mar 11 16:21:01 UTC 2026","Register","register_test.spec.ts","",""
"","7","response body contains message field","","Wed Mar 11 15:56:46 UTC 2026","passed","Wed Mar 11 15:56:46 UTC 2026","Health Endpoints > GET /","health_test.spec.ts","",""
"Save with valid names updates profile and shows success message","804","saveWithValidNamesUpdatesProfileAndShowsSuccessMessage","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:06:45 UTC 2026","broken","Wed Mar 11 16:06:46 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","saveWithValidNamesUpdatesProfileAndShowsSuccessMessage"
"","3","test_user_cannot_delete_other_user","tests","Wed Mar 11 15:57:04 UTC 2026","passed","Wed Mar 11 15:57:04 UTC 2026","TestDeleteUser","user_test","",""
"","5248","navbar is visible on products page","chromium","Wed Mar 11 16:05:48 UTC 2026","failed","Wed Mar 11 16:05:53 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"","5299","login page displays sign in heading","chromium","Wed Mar 11 16:00:59 UTC 2026","failed","Wed Mar 11 16:01:05 UTC 2026","Login","login_test.spec.ts","",""
"Register link is not visible when authenticated","10624","registerLinkIsNotVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Wed Mar 11 16:09:10 UTC 2026","broken","Wed Mar 11 16:09:21 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","registerLinkIsNotVisibleWhenAuthenticated"
"Verify order can be created with multiple items","86","testCreateOrderMultipleItems","API Test Suite","Wed Mar 11 15:57:13 UTC 2026","passed","Wed Mar 11 15:57:13 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMultipleItems"
"","6","uptime is a positive number","","Wed Mar 11 15:56:46 UTC 2026","passed","Wed Mar 11 15:56:46 UTC 2026","Health Endpoints > GET /health","health_test.spec.ts","",""
"","30073","non-existent email shows error message","chromium","Wed Mar 11 16:04:14 UTC 2026","broken","Wed Mar 11 16:04:44 UTC 2026","Login","login_test.spec.ts","",""
"Verify pagination returns correct total count","56","testListUsersPaginationTotalCount","API Test Suite","Wed Mar 11 15:57:08 UTC 2026","passed","Wed Mar 11 15:57:08 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersPaginationTotalCount"
"","5567","authenticated user can view products page","chromium","Wed Mar 11 16:19:08 UTC 2026","failed","Wed Mar 11 16:19:13 UTC 2026","Products — Authenticated","products_test.spec.ts","",""
