"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify authenticated user can logout","19","testLogout","API Test Suite","Tue Mar 10 18:36:37 UTC 2026","passed","Tue Mar 10 18:36:37 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLogout"
"","30076","empty email shows validation error","chromium","Tue Mar 10 18:41:14 UTC 2026","broken","Tue Mar 10 18:41:44 UTC 2026","Login","login_test.spec.ts","",""
"","3","test_get_current_user_without_token_returns_401","tests","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","TestCurrentUser","auth_test","",""
"Verify get non-existent order returns 404","19","testGetNonExistentOrder","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testGetNonExistentOrder"
"","2","test_register_with_short_password_returns_400","tests","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","TestRegistration","auth_test","",""
"","5284","pagination next button advances to page 2","chromium","Tue Mar 10 18:57:09 UTC 2026","failed","Tue Mar 10 18:57:14 UTC 2026","Products — Unauthenticated","products_test.spec.ts","",""
"Verify get current user fails with invalid token","32","testGetCurrentUserInvalidToken","API Test Suite","Tue Mar 10 18:36:36 UTC 2026","passed","Tue Mar 10 18:36:36 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUserInvalidToken"
"","4","test_list_users_pagination_metadata","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestListUsers","user_test","",""
"Verify login fails with non-existent email","22","testLoginNonExistentEmail","API Test Suite","Tue Mar 10 18:36:37 UTC 2026","passed","Tue Mar 10 18:36:37 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginNonExistentEmail"
"","8","returns HTTP 400 for password shorter than minimum length","","Tue Mar 10 18:35:58 UTC 2026","passed","Tue Mar 10 18:35:58 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"Verify products can be filtered by multiple criteria","29","testListProductsMultipleFilters","API Test Suite","Tue Mar 10 18:36:43 UTC 2026","passed","Tue Mar 10 18:36:43 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testListProductsMultipleFilters"
"","5","returns HTTP 401 without token","","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","115","returns HTTP 201 on successful registration","","Tue Mar 10 18:35:57 UTC 2026","passed","Tue Mar 10 18:35:58 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","39122","GET /","","Tue Mar 10 18:35:57 UTC 2026","passed","Tue Mar 10 18:36:36 UTC 2026","","k6 Performance Tests","",""
"","3","test_create_product_without_name_returns_400","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestCreateProduct","products_test","",""
"","5288","unauthenticated place order redirects to login","chromium","Tue Mar 10 18:53:26 UTC 2026","failed","Tue Mar 10 18:53:32 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"Verify user can soft delete their own account","133","testDeleteOwnUser","API Test Suite","Tue Mar 10 18:36:39 UTC 2026","passed","Tue Mar 10 18:36:39 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testDeleteOwnUser"
"Verify health endpoint returns healthy status","63","testHealthEndpoint","API Test Suite","Tue Mar 10 18:36:35 UTC 2026","passed","Tue Mar 10 18:36:36 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpoint"
"","11","pagination metadata contains expected fields","","Tue Mar 10 18:36:09 UTC 2026","passed","Tue Mar 10 18:36:09 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"Dashboard link navigates to dashboard page","10605","dashboardLinkNavigatesToDashboardPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:47:05 UTC 2026","broken","Tue Mar 10 18:47:16 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","dashboardLinkNavigatesToDashboardPage"
"","6","returns HTTP 401 without token","","Tue Mar 10 18:35:59 UTC 2026","passed","Tue Mar 10 18:35:59 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Verify authenticated user can retrieve their own profile","48","testGetCurrentUser","API Test Suite","Tue Mar 10 18:36:36 UTC 2026","passed","Tue Mar 10 18:36:36 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testGetCurrentUser"
"Sign out button clears session and redirects to login","10617","signOutButtonClearsSessionAndRedirectsToLogin","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:49:28 UTC 2026","broken","Tue Mar 10 18:49:39 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signOutButtonClearsSessionAndRedirectsToLogin"
"","139","returns HTTP 200 on successful login","","Tue Mar 10 18:35:58 UTC 2026","passed","Tue Mar 10 18:35:58 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"Orders page displays heading","0","ordersPageDisplaysHeading","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:44:21 UTC 2026","skipped","Tue Mar 10 18:44:21 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","ordersPageDisplaysHeading"
"Verify new order has default pending status","31","testCreateOrderDefaultStatus","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderDefaultStatus"
"A user should not be able to cancel another user's order.","79","test_user_cannot_cancel_other_users_order","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestCancelOrder","orders_test","",""
"","5656","orders page displays heading","chromium","Tue Mar 10 18:49:30 UTC 2026","failed","Tue Mar 10 18:49:35 UTC 2026","Orders","orders_test.spec.ts","",""
"","330","returns only the authenticated users own orders","","Tue Mar 10 18:36:02 UTC 2026","passed","Tue Mar 10 18:36:02 UTC 2026","Order Endpoints > GET /api/orders","orders_test.spec.ts","",""
"","95","test_register_new_user","tests","Tue Mar 10 18:36:14 UTC 2026","passed","Tue Mar 10 18:36:14 UTC 2026","TestRegistration","auth_test","",""
"ILIKE search should be case-insensitive.","9","test_search_is_case_insensitive","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestFilterProducts","products_test","",""
"","4","test_get_nonexistent_user_returns_404","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestGetUser","user_test","",""
"Sign out button is visible when authenticated","10624","signOutButtonIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:49:50 UTC 2026","broken","Tue Mar 10 18:50:01 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signOutButtonIsVisibleWhenAuthenticated"
"","5","test_update_own_first_name","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestUpdateUser","user_test","",""
"","78","returns correct user data for the token owner","","Tue Mar 10 18:35:59 UTC 2026","passed","Tue Mar 10 18:35:59 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"","251","returns HTTP 401 without token","","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","Product Endpoints > DELETE /api/products/:id","products_test.spec.ts","",""
"Verify admin can update order status","22","testUpdateOrderStatus","API Test Suite","Tue Mar 10 18:36:46 UTC 2026","passed","Tue Mar 10 18:36:46 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testUpdateOrderStatus"
"Save with empty last name shows validation error","10615","saveWithEmptyLastNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:45:37 UTC 2026","broken","Tue Mar 10 18:45:48 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","saveWithEmptyLastNameShowsValidationError"
"","72","returns HTTP 200 for own user","","Tue Mar 10 18:36:16 UTC 2026","passed","Tue Mar 10 18:36:16 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","75","returns HTTP 400 when items key is absent from body","","Tue Mar 10 18:36:01 UTC 2026","passed","Tue Mar 10 18:36:01 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"Verify get non-existent product returns 404","18","testGetNonExistentProduct","API Test Suite","Tue Mar 10 18:36:42 UTC 2026","passed","Tue Mar 10 18:36:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testGetNonExistentProduct"
"","3","test_user_cannot_delete_other_user","tests","Tue Mar 10 18:36:21 UTC 2026","passed","Tue Mar 10 18:36:21 UTC 2026","TestDeleteUser","user_test","",""
"","4","test_filter_with_no_results","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestFilterProducts","products_test","",""
"All status filter options are selectable — AUT Bug C","0","allStatusFilterOptionsAreSelectable","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:44:09 UTC 2026","skipped","Tue Mar 10 18:44:09 UTC 2026","com.sqa.ui.tests.OrdersTest","UI Tests","com.sqa.ui.tests.OrdersTest","allStatusFilterOptionsAreSelectable"
"Dashboard displays user role","644","dashboardDisplaysUserRole","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:44:57 UTC 2026","broken","Tue Mar 10 18:44:57 UTC 2026","com.sqa.ui.tests.DashboardTest","UI Tests","com.sqa.ui.tests.DashboardTest","dashboardDisplaysUserRole"
"","75","returns HTTP 400 or 404 for non-existent product","","Tue Mar 10 18:36:01 UTC 2026","passed","Tue Mar 10 18:36:02 UTC 2026","Order Endpoints > POST /api/orders","orders_test.spec.ts","",""
"","7","returns HTTP 400 when password is missing","","Tue Mar 10 18:35:59 UTC 2026","passed","Tue Mar 10 18:35:59 UTC 2026","Authentication Endpoints > POST /api/auth/login","auth_test.spec.ts","",""
"","248","returns HTTP 404 for non-existent user","","Tue Mar 10 18:36:16 UTC 2026","passed","Tue Mar 10 18:36:16 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"Search returns filtered results","10437","searchReturnsFilteredResults","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:42:52 UTC 2026","broken","Tue Mar 10 18:43:02 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","searchReturnsFilteredResults"
"Pagination next button advances to page 2 — AUT Bug E","10428","paginationNextButtonAdvancesToPage2","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:41:43 UTC 2026","broken","Tue Mar 10 18:41:53 UTC 2026","com.sqa.ui.tests.ProductsTest","UI Tests","com.sqa.ui.tests.ProductsTest","paginationNextButtonAdvancesToPage2"
"","6","test_admin_can_update_product_name","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestUpdateProduct","products_test","",""
"","30000","User Journey Tests","","Tue Mar 10 18:41:26 UTC 2026","passed","Tue Mar 10 18:41:56 UTC 2026","","JMeter Performance Tests","",""
"Empty email shows validation error","10495","emptyEmailShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:36:40 UTC 2026","broken","Tue Mar 10 18:36:51 UTC 2026","com.sqa.ui.tests.LoginTest","UI Tests","com.sqa.ui.tests.LoginTest","emptyEmailShowsValidationError"
"","3","test_create_product_returns_id","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestCreateProduct","products_test","",""
"Invalid product ID renders error state","345","invalidProductIdRendersErrorState","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:43:41 UTC 2026","failed","Tue Mar 10 18:43:41 UTC 2026","com.sqa.ui.tests.ProductDetailTest","UI Tests","com.sqa.ui.tests.ProductDetailTest","invalidProductIdRendersErrorState"
"","4","test_get_user_invalid_id_returns_400","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestGetUser","user_test","",""
"","255","returns HTTP 401 without token","","Tue Mar 10 18:36:13 UTC 2026","passed","Tue Mar 10 18:36:14 UTC 2026","Product Endpoints > PUT /api/products/:id","products_test.spec.ts","",""
"","4","test_order_fields_in_listing","tests","Tue Mar 10 18:36:17 UTC 2026","passed","Tue Mar 10 18:36:17 UTC 2026","TestListOrders","orders_test","",""
"","3","test_list_users_excludes_passwords","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestListUsers","user_test","",""
"Empty first name shows validation error","10477","emptyFirstNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:39:13 UTC 2026","broken","Tue Mar 10 18:39:23 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","emptyFirstNameShowsValidationError"
"","250","creating with minimum fields returns 201 and stock defaults to zero","","Tue Mar 10 18:36:10 UTC 2026","passed","Tue Mar 10 18:36:11 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","3","test_create_product_without_price_returns_400","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestCreateProduct","products_test","",""
"Verify users list does not include passwords","55","testListUsersDoesNotReturnPasswords","API Test Suite","Tue Mar 10 18:36:40 UTC 2026","passed","Tue Mar 10 18:36:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testListUsersDoesNotReturnPasswords"
"","25","test_admin_can_cancel_any_pending_order","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestCancelOrder","orders_test","",""
"","7","test_create_order_returns_item_details","tests","Tue Mar 10 18:36:16 UTC 2026","passed","Tue Mar 10 18:36:16 UTC 2026","TestCreateOrder","orders_test","",""
"Verify cancel order fails without authentication","10","testCancelOrderNoAuth","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCancelOrderNoAuth"
"Attempt to update email to one already in use.","4","test_update_with_duplicate_email_returns_409","tests","Tue Mar 10 18:36:21 UTC 2026","passed","Tue Mar 10 18:36:21 UTC 2026","TestUpdateUser","user_test","",""
"","38235","PATCH /api/orders/:id/status - admin","","Tue Mar 10 18:38:43 UTC 2026","passed","Tue Mar 10 18:39:22 UTC 2026","","k6 Performance Tests","",""
"Navbar is visible on products page","10342","navbarIsVisibleOnProductsPage","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:47:16 UTC 2026","broken","Tue Mar 10 18:47:27 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","navbarIsVisibleOnProductsPage"
"Verify orders list supports pagination","45","testListOrdersPagination","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testListOrdersPagination"
"","76","returns HTTP 200 with valid token","","Tue Mar 10 18:35:59 UTC 2026","passed","Tue Mar 10 18:35:59 UTC 2026","Authentication Endpoints > GET /api/auth/me","auth_test.spec.ts","",""
"Verify health endpoint rejects POST method","39","testHealthEndpointRejectsPost","API Test Suite","Tue Mar 10 18:36:35 UTC 2026","passed","Tue Mar 10 18:36:35 UTC 2026","com.automationlab.tests.HealthTest","API Tests","com.automationlab.tests.HealthTest","testHealthEndpointRejectsPost"
"","72","returns HTTP 200 when updating own user","","Tue Mar 10 18:36:17 UTC 2026","passed","Tue Mar 10 18:36:17 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","64","test_login_with_wrong_password_returns_401","tests","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","TestLogin","auth_test","",""
"Verify delete user fails without authentication","12","testDeleteUserNoAuth","API Test Suite","Tue Mar 10 18:36:39 UTC 2026","passed","Tue Mar 10 18:36:39 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testDeleteUserNoAuth"
"","5595","dashboard displays user name","chromium","Tue Mar 10 18:36:49 UTC 2026","failed","Tue Mar 10 18:36:55 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"Verify JWT token contains required claims","296","testTokenStructure","API Test Suite","Tue Mar 10 18:36:38 UTC 2026","passed","Tue Mar 10 18:36:38 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testTokenStructure"
"","7","returns HTTP 200 without authentication","","Tue Mar 10 18:36:08 UTC 2026","passed","Tue Mar 10 18:36:08 UTC 2026","Product Endpoints > GET /api/products","products_test.spec.ts","",""
"","30082","password shorter than 6 characters shows validation error","chromium","Tue Mar 10 19:02:19 UTC 2026","broken","Tue Mar 10 19:02:49 UTC 2026","Register","register_test.spec.ts","",""
"","4","test_admin_can_update_any_user","tests","Tue Mar 10 18:36:21 UTC 2026","passed","Tue Mar 10 18:36:21 UTC 2026","TestUpdateUser","user_test","",""
"Verify non-admin cannot create product","11","testCreateProductNonAdmin","API Test Suite","Tue Mar 10 18:36:42 UTC 2026","passed","Tue Mar 10 18:36:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNonAdmin"
"Empty last name shows validation error","10403","emptyLastNameShowsValidationError","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:39:26 UTC 2026","broken","Tue Mar 10 18:39:37 UTC 2026","com.sqa.ui.tests.RegisterTest","UI Tests","com.sqa.ui.tests.RegisterTest","emptyLastNameShowsValidationError"
"Verify user can update their own profile","37","testUpdateOwnUser","API Test Suite","Tue Mar 10 18:36:40 UTC 2026","passed","Tue Mar 10 18:36:40 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testUpdateOwnUser"
"","70","returns HTTP 401 without token","","Tue Mar 10 18:36:18 UTC 2026","passed","Tue Mar 10 18:36:18 UTC 2026","User Endpoints > DELETE /api/users/:id","user_test.spec.ts","",""
"","30079","orders link navigates to orders page","chromium","Tue Mar 10 18:47:55 UTC 2026","broken","Tue Mar 10 18:48:26 UTC 2026","Navigation — Authenticated","navigation_test.spec.ts","",""
"","4","test_user_can_delete_own_account","tests","Tue Mar 10 18:36:21 UTC 2026","passed","Tue Mar 10 18:36:21 UTC 2026","TestDeleteUser","user_test","",""
"","37956","Step 4: View product detail","","Tue Mar 10 18:39:27 UTC 2026","passed","Tue Mar 10 18:40:04 UTC 2026","","k6 Performance Tests","",""
"","7","returns HTTP 404 for non-existent product","","Tue Mar 10 18:36:09 UTC 2026","passed","Tue Mar 10 18:36:09 UTC 2026","Product Endpoints > GET /api/products/:id","products_test.spec.ts","",""
"","5655","unauthenticated access to orders redirects to login","chromium","Tue Mar 10 18:51:50 UTC 2026","failed","Tue Mar 10 18:51:56 UTC 2026","Orders","orders_test.spec.ts","",""
"","79","returns HTTP 409 on duplicate email","","Tue Mar 10 18:35:58 UTC 2026","passed","Tue Mar 10 18:35:58 UTC 2026","Authentication Endpoints > POST /api/auth/register","auth_test.spec.ts","",""
"","406","returns HTTP 403 for another users order","","Tue Mar 10 18:36:04 UTC 2026","passed","Tue Mar 10 18:36:04 UTC 2026","Order Endpoints > GET /api/orders/:id","orders_test.spec.ts","",""
"","9","test_admin_can_update_status_to_processing","tests","Tue Mar 10 18:36:18 UTC 2026","passed","Tue Mar 10 18:36:18 UTC 2026","TestUpdateOrderStatus","orders_test","",""
"Verify update product fails without authentication","18","testUpdateProductNoAuth","API Test Suite","Tue Mar 10 18:36:43 UTC 2026","passed","Tue Mar 10 18:36:43 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testUpdateProductNoAuth"
"Verify create order fails with missing items","17","testCreateOrderMissingItems","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testCreateOrderMissingItems"
"Verify admin can cancel any pending order","47","testAdminCancelAnyOrder","API Test Suite","Tue Mar 10 18:36:45 UTC 2026","passed","Tue Mar 10 18:36:45 UTC 2026","com.automationlab.tests.OrderTest","API Tests","com.automationlab.tests.OrderTest","testAdminCancelAnyOrder"
"","76","pagination metadata contains expected fields","","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","User Endpoints > GET /api/users","user_test.spec.ts","",""
"","30135","all status filter options are selectable","chromium","Tue Mar 10 18:51:57 UTC 2026","broken","Tue Mar 10 18:52:27 UTC 2026","Orders","orders_test.spec.ts","",""
"Dashboard link is visible when authenticated","10629","dashboardLinkIsVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:46:54 UTC 2026","broken","Tue Mar 10 18:47:05 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","dashboardLinkIsVisibleWhenAuthenticated"
"","354","updated status is returned in response","","Tue Mar 10 18:36:05 UTC 2026","passed","Tue Mar 10 18:36:06 UTC 2026","Order Endpoints > PATCH /api/orders/:id/status","orders_test.spec.ts","",""
"","2","test_root_lists_available_endpoints","tests","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","TestRootEndpoint","health_test","",""
"","3","test_create_product_with_minimum_fields","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestCreateProduct","products_test","",""
"Verify password is not included in user response","19","testGetUserDoesNotReturnPassword","API Test Suite","Tue Mar 10 18:36:39 UTC 2026","passed","Tue Mar 10 18:36:39 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetUserDoesNotReturnPassword"
"","4","test_update_own_last_name","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestUpdateUser","user_test","",""
"","30101","authenticated user can navigate to product detail","chromium","Tue Mar 10 18:58:32 UTC 2026","broken","Tue Mar 10 18:59:02 UTC 2026","Products — Authenticated","products_test.spec.ts","",""
"After soft delete, product should not appear in public listing.","6","test_deleted_product_not_in_listing","tests","Tue Mar 10 18:36:20 UTC 2026","passed","Tue Mar 10 18:36:20 UTC 2026","TestDeleteProduct","products_test","",""
"","18","returns HTTP 401 without token","","Tue Mar 10 18:36:12 UTC 2026","passed","Tue Mar 10 18:36:12 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"User should see their own orders.","11","test_list_own_orders","tests","Tue Mar 10 18:36:17 UTC 2026","passed","Tue Mar 10 18:36:17 UTC 2026","TestListOrders","orders_test","",""
"","313","admin can update any user","","Tue Mar 10 18:36:17 UTC 2026","passed","Tue Mar 10 18:36:17 UTC 2026","User Endpoints > PUT /api/users/:id","user_test.spec.ts","",""
"","38242","POST /api/orders","","Tue Mar 10 18:38:42 UTC 2026","passed","Tue Mar 10 18:39:20 UTC 2026","","k6 Performance Tests","",""
"","3","test_filter_returns_metadata","tests","Tue Mar 10 18:36:19 UTC 2026","passed","Tue Mar 10 18:36:19 UTC 2026","TestFilterProducts","products_test","",""
"","5285","products link is visible","chromium","Tue Mar 10 18:45:07 UTC 2026","failed","Tue Mar 10 18:45:13 UTC 2026","Navigation — Unauthenticated","navigation_test.spec.ts","",""
"","30122","save with empty first name shows validation error","chromium","Tue Mar 10 18:38:31 UTC 2026","broken","Tue Mar 10 18:39:01 UTC 2026","Dashboard — Authenticated","dashboard_test.spec.ts","",""
"","4","test_current_user_includes_full_profile","tests","Tue Mar 10 18:36:15 UTC 2026","passed","Tue Mar 10 18:36:15 UTC 2026","TestCurrentUser","auth_test","",""
"Sign in link is not visible when authenticated","10626","signInLinkIsNotVisibleWhenAuthenticated","SQA Automation Lab — Selenium UI Suite","Tue Mar 10 18:48:55 UTC 2026","broken","Tue Mar 10 18:49:06 UTC 2026","com.sqa.ui.tests.NavigationTest","UI Tests","com.sqa.ui.tests.NavigationTest","signInLinkIsNotVisibleWhenAuthenticated"
"","38237","GET /api/orders/:id","","Tue Mar 10 18:38:43 UTC 2026","passed","Tue Mar 10 18:39:21 UTC 2026","","k6 Performance Tests","",""
"Verify create product fails with negative stock","11","testCreateProductNegativeStock","API Test Suite","Tue Mar 10 18:36:42 UTC 2026","passed","Tue Mar 10 18:36:42 UTC 2026","com.automationlab.tests.ProductTest","API Tests","com.automationlab.tests.ProductTest","testCreateProductNegativeStock"
"","314","admin can retrieve any user","","Tue Mar 10 18:36:16 UTC 2026","passed","Tue Mar 10 18:36:16 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","71","returns HTTP 401 without token","","Tue Mar 10 18:36:16 UTC 2026","passed","Tue Mar 10 18:36:16 UTC 2026","User Endpoints > GET /api/users/:id","user_test.spec.ts","",""
"","248","returns HTTP 400 when name is missing","","Tue Mar 10 18:36:11 UTC 2026","passed","Tue Mar 10 18:36:11 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","250","response body conforms to product schema on creation","","Tue Mar 10 18:36:10 UTC 2026","passed","Tue Mar 10 18:36:10 UTC 2026","Product Endpoints > POST /api/products","products_test.spec.ts","",""
"","1","setup","","Tue Mar 10 18:38:00 UTC 2026","passed","Tue Mar 10 18:38:00 UTC 2026","","k6 Performance Tests","",""
"Verify get non-existent user returns 404","30","testGetNonExistentUser","API Test Suite","Tue Mar 10 18:36:39 UTC 2026","passed","Tue Mar 10 18:36:39 UTC 2026","com.automationlab.tests.UserTest","API Tests","com.automationlab.tests.UserTest","testGetNonExistentUser"
"Verify login fails with incorrect password","285","testLoginIncorrectPassword","API Test Suite","Tue Mar 10 18:36:36 UTC 2026","passed","Tue Mar 10 18:36:36 UTC 2026","com.automationlab.tests.AuthTest","API Tests","com.automationlab.tests.AuthTest","testLoginIncorrectPassword"
"Order quantity exceeding available stock should fail.","8","test_create_order_exceeding_stock_returns_400","tests","Tue Mar 10 18:36:17 UTC 2026","passed","Tue Mar 10 18:36:17 UTC 2026","TestCreateOrder","orders_test","",""
"","30072","back to products link navigates to products page","chromium","Tue Mar 10 18:52:55 UTC 2026","broken","Tue Mar 10 18:53:25 UTC 2026","Product Detail — Unauthenticated","product_detail_test.spec.ts","",""
"","30125","valid login renders authenticated navbar state","chromium","Tue Mar 10 18:40:43 UTC 2026","broken","Tue Mar 10 18:41:13 UTC 2026","Login","login_test.spec.ts","",""
"","30129","duplicate email shows error message","chromium","Tue Mar 10 19:02:50 UTC 2026","broken","Tue Mar 10 19:03:20 UTC 2026","Register","register_test.spec.ts","",""
"","38234","PATCH /api/orders/:id/status - unauthorized (non-admin)","","Tue Mar 10 18:38:44 UTC 2026","passed","Tue Mar 10 18:39:22 UTC 2026","","k6 Performance Tests","",""
